unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-AGT-0038,"Search (external search with source, egress and budget policy), bounded compute (sandbox + resource limits), internal reversible writes (idempotency + rollback) and external communication drafts (publication review) are governed per their App. I class.","TC-02, TC-06, TC-10, TC-12",V5:TC-02; V5:TC-06; V5:TC-10; V5:TC-12,V5:TC-02,agents,yes,all,harness,open,P7-A,apps/api/src/graph/search/search.service.ts; apps/api/src/twin/simulations/reproduce-worker.ts; test/int/phase2-acceptance.test.ts: B5; migrations/0046 (runs close once); agents.service.ts (reporting agent renders a report),"External search egress/budget policy (P3), sandboxed compute, rollback semantics for reversible writes, external communication drafts under publication review (P6 publication unit).",
AU-AGT-0039,"An emergency stop revokes new model and tool resolution, suspends active side effects, preserves execution state and permits only explicitly authorized containment and recovery operations.",global emergency stop,V5:AI-62-004,V5:AI-62-004,agents,yes,all,harness,open,P7-A,apps/api/src/policy/pdp.service.ts; test/int/gate21-adversarial.test.ts; test/int/gate22-degraded-recovery.test.ts,Global emergency-stop control (all agents/tools) with state preservation and authorized-containment mode; drill.,
AU-AGT-0040,"Authorized users can understand why an agent acted, inspect its evidence and tools, constrain or stop execution mid-run, challenge outputs, escalate exceptions and override within recorded authority through an agent control and override center, with agent identity, instruction, plan, context, model, tool call, permission, budget, action, result, explanation, refusal, escalation, override, residual effect and audit persisted.",chapter 56; WS-17,V8:PR-56-001; V8:PR-56-002; V8:CAP-AG-12; V9:WS-17,V8:PR-56-001,agents,yes,all,browser,open,P7-A,"apps/api/src/executive/agents/agents.service.ts (RunOutcome: spent, stopReason, refusals, escalation); apps/api/src/executive/executive.controller.ts (/agents/decision/:agentId/revoke); test/int/phase6-agents.test.ts: 'a budget of three reads ... records the reason and escalates'","Agent operations workspace: run trace, pause/cancel, constrain mid-run, challenge, override record, residual-effect accounting; persistence of override and checkpoint records.","Run outcomes with spent budget, stop reason, refusals and escalation are persisted and verified locally."
AU-AGT-0041,"An authorized user or safety control can pause or cancel a running agent: new work and tool actions stop, the stop source, checkpoint, in-flight action and residual effects are recorded, and the stop is confirmed once residual state is reconciled.",OBJ-38; FEX-21; CMP-088 Stop Control,V8:OBJ-38; V8:FEX-21; V9:OBJ-38; V9:CMP-088; V9:UX-51-003,V8:OBJ-38,agents,yes,all,harness,open,P7-A,test/int/phase6-agents.test.ts: 'a budget of three reads: the run stops' (budget stop only); executive.controller.ts (/agents/decision/:agentId/revoke - registration only),"Pause/cancel ports on agent_runs with checkpoint and residual-state record, stop control in the UI (CMP-088), NOT-19 notification; harness and browser cases.",
AU-AGT-0042,"When an agent's tool or permission is denied, the run continues constrained to non-side-effect reasoning with the requested tool, permission, reason and alternatives recorded, until permission is granted or the plan revised; when context is incomplete or policy-filtered the agent abstains, states the missing context, and a human completes the task or supplies authorized context after which the run restarts.","FEX-19, FEX-20",V8:FEX-19; V8:FEX-20; V9:PAT-36,V8:FEX-19,agents,yes,all,harness,open,P7-A,"test/int/phase6-agents.test.ts: 'approve, dissent and commit are refused at the PDP with no grant' (refusals recorded); test/int/phase2-acceptance.test.ts: 'an abstention is its own outcome'","Alternatives on refusals, context-incomplete handoff with restart, PAT-36 abstention surface (unsupported claim, missing evidence, safe next step).",
AU-AGT-0043,"When explanations are incomplete, tools exceed scope, side effects are uncertain, stop signals fail, escalation is unavailable or an override creates residual effects, new consequential actions fail closed, the run is isolated, the full trace preserved, residual state exposed and accountable remediation required.",chapter 56 continuity,V8:PR-56-005; V9:UX-54-005,V8:PR-56-005,agents,yes,all,harness,verified:local,R0,"test/int/phase6-agents.test.ts: 'a budget of three reads: the run stops before anything is admitted, records the reason and escalates'; apps/web/components/ui.tsx (DegradedBanner, TruthBadge); test/int/phase1-fault-injection.test.ts",Merge the branch behind C15/C16/C17; re-run the named suite on the merged head; cross-profile demonstration is carried by the parity unit. Human stop request mid-run (FEX-21) and residual-effect exposure need the control-center unit; UX-54-005 degraded journey in the UI.,Verified for budget/degraded-triggered stops only.
AU-AGT-0044,"Humans may pause, cancel, reject, override or require review within their authority; administrators cannot erase evidence or convert operational control into business approval; only an eligible named human may authorize a consequential side effect or override (chat text, acknowledgment or administrator status is insufficient), with eligibility, digest, consequence preview, deliberate action, signature and denial rendered.",chapter 56 / UX-54 boundary,V8:PR-56-003; V9:UX-54-004; V9:HX-19,V8:PR-56-003,agents,yes,all,harness,open,P7-A,apps/api/src/policy/pdp.service.ts; test/int/gate22-authority-matrix.test.ts,"Named-authority records for pause/cancel/override with digest and SoD; override record (HX-19, shared with AU-DEC override unit); UI authority rendering.",
AU-AGT-0045,"Blocked or consequential agent work is routed to eligible humans as an escalation with exact context, intended effect, alternatives, reversibility, residual risk, expiry and requested authority, and the human can review, approve, reject, defer, narrow, override, stop or remediate the request through explicit separate actions with receipt; escalations never expand scope silently.",UX-54; PAT-35; NOT-17; CMP-087,V9:UX-54-001; V9:UX-54-002; V9:UX-54-003; V9:PAT-35; V9:NOT-17; V9:CMP-087,V9:UX-54-001,agents,yes,all,browser,open,P7-A,"apps/api/src/executive/agents/agents.service.ts (budget hit stops the run and escalates, server-side)","Escalation object (reason, context, intended effect, alternatives, reversibility, residual risk, expiry, requested authority, decision, receipt) and the escalation card/actions in the UI; notification delivery (NOT-17).",Agent system scheduled for Phase 7; server-side agents exist on phase6-decisions with no interface.
AU-AGT-0046,"Acceptance for chapter 56 and UX-54 demonstrates explanation fidelity, tool and permission denial, emergency stop, override and residual-effect drills, escalation availability, eligibility, exact digest, effect preview, deliberate action, rejection, defer, recovery and auditor acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-56-006; V8:AT-56; V9:UX-54-006,V8:PR-56-006,agents,yes,all,ci-gate,open,P7-A,"V8:AT-56: apps/api/src/executive/agents/agents.service.ts (RunOutcome: spent, stopReason, refusals, escalation); apps/api/test/int/phase6-agents.test.ts: a budget of three reads ... records the reason and escalates; approve, dissent and commit are refused at the PDP with no grant","AT-56 record and the UX-54 conformance package (design-system version, persona, profile, theme, locale, device, assistive technology).",
AU-AGT-0047,"Agent notifications (model or agent drift, agent escalation, agent side-effect request, agent stopped) are delivered with severity, channel, required response and design rule (version and affected outputs shown; no silent scope expansion; exact effect digest required; residual effects and checkpoints shown).",NOT-16..19,V9:NOT-16; V9:NOT-19,V9:NOT-16,agents,yes,all,harness,open,P7-A,,"Notification types on the executive notification service (AU-EXO) for drift, escalation, side-effect request and stop.",NOT-16 is P7-E by row (notification design); NOT-17/18 are in the escalation and gate units.
AU-AGT-0048,"Authorized users discover, evaluate, approve, install, configure, invoke, monitor, update, suspend, roll back, revoke, uninstall and retire governed agents as signed packages with publisher, version, dependencies, models, tools, data permissions, evaluations, licences, compatibility and revocation inspectable, and an agent invocation service starts bounded work with purpose, scope, budgets, context and authority.",chapter 49; UX-55; agent marketplace,V8:PR-49-001; V8:CAP-AG-01; V8:CAP-AG-02; V2:V02-T-150; V9:CAP-AG-02; V9:UX-55-001; V9:UX-55-003; V10:ENT-13,V8:PR-49-001,agents,yes,all,browser,open,P7-C,"apps/api/src/executive/executive.controller.ts (/agents/decision/register, revoke, list, run, schedule); apps/api/src/executive/agents/agents.service.ts (budgets, SUPPORTED_STOP_CONDITIONS, escalation principal); migrations/0046; test/int/phase6-agents.test.ts: 'registration is the tenant administrator's'",Agent marketplace over the shared package manifest (AU-MKT): discover/evaluate/install/update/rollback/revoke/uninstall/retire with publisher identity; admission tests for tool/data grants on invocation; UX-55 surface.,Register/revoke/list/run/schedule of code-registered agent kinds are verified locally; agents are not governed packages.
AU-AGT-0049,"Agent identity, role, package, publisher, signature, manifest, version, tools, data scopes, model policy, permissions, budgets, evaluation, licence, compatibility, approval, installation, update, revocation, run, incident and lifecycle are persisted, exposed, versioned and reconciled with identity, owner, effective time, status, provenance and policy explicit.",chapter 49 persisted state,V8:PR-49-002; V9:UX-55-002,V8:PR-49-002,agents,yes,all,harness,open,P7-C,"migrations/0006; migrations/0046 (identity, owner, version, code digest, budgets, stop conditions, escalation, runs persisted)","Package manifest, signature, evaluation, licence, compatibility, installation/update/revocation and incident records.",
