id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
DR-14,V10,Appendix P Data Room and Release Checklist,162,"Delivery Implementation plans, staffing, acceptance, support, incidents and margin COO",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-15,V10,Appendix P Data Room and Release Checklist,162,"Partners Agreements, certifications, pipeline, economics, conflicts and audits Partnerships / Legal",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-16,V10,Appendix P Data Room and Release Checklist,162,"Market and competition Account model, sources, win/loss, alternatives and diligence Strategy",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-17,V10,Appendix P Data Room and Release Checklist,162,"Regulatory Applicability analyses, counsel opinions and claim approvals Legal / Risk",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-18,V10,Appendix P Data Room and Release Checklist,162,"Risk Register, scenarios, insurance, disputes, incidents and board actions Risk / Board",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-19,V10,Appendix P Data Room and Release Checklist,162,"Board and governance Minutes, consents, reserved matters, authorities and conflicts Board / Legal",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-20,V10,Appendix P Data Room and Release Checklist,162,"Release record Exact digest, approvers, audience, correction route and supersession IR / Legal",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
REL-01,V10,Appendix P Data Room and Release Checklist,163,"Issuer identity verified Legal name, authority, registered details and signatories match governing records",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-02,V10,Appendix P Data Room and Release Checklist,163,"Corporate facts verified Team, entity, ownership, capitalization, liabilities and history are evidenced",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-03,V10,Appendix P Data Room and Release Checklist,163,"Product facts verified Implementation, production status, customers, deployments and metrics are evidenced",V10-F015,governance-docs,partial,not-applicable,branch-only,not-applicable,P7-F,FULL_PRODUCT_DELIVERY_REGISTER.md;audit/requirements/v10.csv,"Production status, customers, deployments and metrics cannot be evidenced (none exist); implementation status is evidenced by the register and this audit","product-fact gate: the only product facts that can be stated today are those in FULL_PRODUCT_DELIVERY_REGISTER.md and this audit (no production, no customers); main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding"
REL-04,V10,Appendix P Data Room and Release Checklist,163,"Customer claims approved Contracts, payment, outcomes, logos, quotes and references support exact wording",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-05,V10,Appendix P Data Room and Release Checklist,163,"IP chain of title verified Code, data, models, marks, assignments and licenses are complete",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-06,V10,Appendix P Data Room and Release Checklist,163,"Financials reconciled Historical and planning figures, units, formulas, cash and assumptions reconcile",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-07,V10,Appendix P Data Room and Release Checklist,163,"Market facts current External sources are authoritative, dated, accessible and scoped",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-08,V10,Appendix P Data Room and Release Checklist,163,"Planning cases labeled No scenario appears as actual, forecast, guidance, commitment or valuation basis",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-09,V10,Appendix P Data Room and Release Checklist,163,Security claims approved Control owners approve exact certification and assurance language,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; no certification or assurance language can be approved; C15 is red on the pinned images"
REL-10,V10,Appendix P Data Room and Release Checklist,163,Competition reviewed Public positioning is current; no unsupported absence or superiority claim remains,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-11,V10,Appendix P Data Room and Release Checklist,163,"Capital terms current If included, security, amount, valuation, rights, use and approvals match records",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-12,V10,Appendix P Data Room and Release Checklist,163,"Risks complete Material product, market, financial, legal, security, ethical and governance risks are visible",V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
REL-13,V10,Appendix P Data Room and Release Checklist,163,Sources resolve Every source ID is listed and each material external statement is scoped,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim register, evidence room and release approvals are maintained outside the product; the repository holds no claim register","claim-control obligation on the investor package, not product behaviour; release gate; issuer/counsel/communications control"
