id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
DP-64-004,V7,64 Operational Data Lifecycle and Housekeeping,144,"SaaS, Private Cloud, and On-Premise SHALL preserve the same object, temporal, truth-state, provenance, policy, correction, export, failure, replay, and human-authority semantics for Operational Data Lifecycle and Housekeeping.",V07-F017,data-platform,missing,unverified,none,phase7,P7-D,"EXCEPTIONS.md: EXC-P0-004 (single deployment profile, local Compose); docker-compose.yml",Deliver Private Cloud and On-Premise profiles and run shared conformance fixtures for Operational Data Lifecycle and Housekeeping semantics across all three; only the local profile exists,Semantics of this chapter exist (or not) only in the local profile; parity across profiles is unclaimed (EXC-P0-004)
DP-64-005,V7,64 Operational Data Lifecycle and Housekeeping,144,"When an operation exceeds scope, corrupts state, blocks recovery, or cannot safely roll back or complete, the platform SHALL stop mutation, fence affected state, preserve before and after evidence, restore or roll forward through an approved plan, and reconcile consumers; it SHALL NOT infer complete, current, authorized, correct, reconciled, or recovered data state.",V07-F017,data-platform,partial,passed:harness,merged,phase1,P7-D,"apps/api/src/observation/sweeper/sweeper.service.ts (orphan blobs quarantined, expired cases evented, interrupted runs failed; idempotent; nothing silently deleted); apps/api/migrations/0015 outbox dead-letter; observation.controller.ts /sweep; apps/api/test/int/phase1-fault-injection.test.ts: F34/F35/F36 the sweeper is idempotent",Sweeper stops on poison item and retries; no fencing/before-after evidence for other operations,
DP-64-006,V7,64 Operational Data Lifecycle and Housekeeping,144,"Production admission and continued operation SHALL require dry run, production-like scale, interruption and resume, corruption detection, rollback or roll-forward, resource limits, and lifecycle audit, bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile, and period under review.",V07-F017,data-platform,partial,passed:harness,merged,phase1,P7-D,"apps/api/src/observation/sweeper/sweeper.service.ts (orphan blobs quarantined, expired cases evented, interrupted runs failed; idempotent; nothing silently deleted); apps/api/migrations/0015 outbox dead-letter; observation.controller.ts /sweep; apps/api/test/int/phase1-fault-injection.test.ts: F34/F35/F36 the sweeper is idempotent",No dry-run/scale/interruption fixtures beyond sweeper crash cases,"Evidence is bound to the head SHA/digests of the local profile, not to a customer scope or period"
DP-65-001,V7,65 Data Pipeline Engineering and Repository Standards,146,"The data-platform realization of Data Pipeline Engineering and Repository Standards SHALL organize data platform source, contracts, schemas, transformations, quality rules, migrations, fixtures, policies, and ownership as reviewable modular repositories.",V07-F018,infrastructure,implemented,passed:ci,merged,phase0,done,"DECISIONS.md ADR-P0-02 (modular monolith, contract-only boundaries); .dependency-cruiser.cjs; .github/workflows/ci.yml: Module boundaries, Clean-source typecheck + build, License inventory, C17 licence obligations; apps/api/migrations (versioned forward-only); packages/contracts; pnpm-workspace.yaml (exact pins)",,
DP-65-002,V7,65 Data Pipeline Engineering and Repository Standards,146,"Every production instance SHALL declare and continuously reconcile module identity, owning team, source revision, dependencies, contract and schema set, tests, build, release, deployment targets, and lifecycle through versioned contracts, observed state, ownership, lineage, and audit evidence.",V07-F018,infrastructure,partial,passed:ci,merged,phase0,done,"DECISIONS.md ADR-P0-02 (modular monolith, contract-only boundaries); .dependency-cruiser.cjs; .github/workflows/ci.yml: Module boundaries, Clean-source typecheck + build, License inventory, C17 licence obligations; apps/api/migrations (versioned forward-only); packages/contracts; pnpm-workspace.yaml (exact pins)","Owning team per module and deployment targets are not declared (single team, single target)",
DP-65-003,V7,65 Data Pipeline Engineering and Repository Standards,146,The implementation SHALL enforce this authority boundary: repository boundaries follow authority and ownership; shared libraries may support but may not create cross-owner writes or hidden data contracts.,V07-F018,infrastructure,implemented,passed:ci,merged,phase0,done,"DECISIONS.md ADR-P0-02 (modular monolith, contract-only boundaries); .dependency-cruiser.cjs; .github/workflows/ci.yml: Module boundaries, Clean-source typecheck + build, License inventory, C17 licence obligations; apps/api/migrations (versioned forward-only); packages/contracts; pnpm-workspace.yaml (exact pins)",,
DP-65-004,V7,65 Data Pipeline Engineering and Repository Standards,147,"SaaS, Private Cloud, and On-Premise SHALL preserve the same object, temporal, truth-state, provenance, policy, correction, export, failure, replay, and human-authority semantics for Data Pipeline Engineering and Repository Standards.",V07-F018,infrastructure,missing,unverified,none,phase7,P7-D,"EXCEPTIONS.md: EXC-P0-004 (single deployment profile, local Compose); docker-compose.yml",Deliver Private Cloud and On-Premise profiles and run shared conformance fixtures for Data Pipeline Engineering and Repository Standards semantics across all three; only the local profile exists,Semantics of this chapter exist (or not) only in the local profile; parity across profiles is unclaimed (EXC-P0-004)
DP-65-005,V7,65 Data Pipeline Engineering and Repository Standards,147,"When source provenance, ownership, dependencies, contract references, or reproducible build state is incomplete, the platform SHALL block build or promotion, expose the unresolved dependency, restore module closure, and require owner and reviewer acceptance; it SHALL NOT infer complete, current, authorized, correct, reconciled, or recovered data state.",V07-F018,infrastructure,partial,passed:ci,merged,phase0,done,"DECISIONS.md ADR-P0-02 (modular monolith, contract-only boundaries); .dependency-cruiser.cjs; .github/workflows/ci.yml: Module boundaries, Clean-source typecheck + build, License inventory, C17 licence obligations; apps/api/migrations (versioned forward-only); packages/contracts; pnpm-workspace.yaml (exact pins)","Build blocks on boundary/typecheck/licence failures; ownership/reviewer acceptance is by PR review, not enforced",
DP-65-006,V7,65 Data Pipeline Engineering and Repository Standards,147,"Production admission and continued operation SHALL require repository linting, dependency and license closure, reproducible build, ownership review, contract mapping, and retirement evidence, bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile, and period under review.",V07-F018,infrastructure,implemented,passed:ci,merged,phase0,done,"DECISIONS.md ADR-P0-02 (modular monolith, contract-only boundaries); .dependency-cruiser.cjs; .github/workflows/ci.yml: Module boundaries, Clean-source typecheck + build, License inventory, C17 licence obligations; apps/api/migrations (versioned forward-only); packages/contracts; pnpm-workspace.yaml (exact pins)",,"Evidence is bound to the head SHA/digests of the local profile, not to a customer scope or period"
DP-66-001,V7,"66 Configuration, Infrastructure, and Environment Promotion",148,"The data-platform realization of Configuration, Infrastructure, and Environment Promotion SHALL promote data capabilities through controlled configuration, infrastructure, contract, schema, policy, and environment states with semantic parity.",V07-F018,infrastructure,partial,passed:ci,merged,phase0,P7-D,"apps/api/src/config/config.ts (schema-validated eye.* configuration, ADR-P0-15); apps/api/migrations/0007 config.runtime_profile; docker-compose.yml (digest-pinned images, required env vars); conformance.manifest.json; .github/workflows/ci.yml: Pinned-digest consistency (compose == conformance manifest); EXCEPTIONS.md EXC-P0-004/005",One environment (local Compose); no promotion path across environments/profiles,
DP-66-002,V7,"66 Configuration, Infrastructure, and Environment Promotion",148,"Every production instance SHALL declare and continuously reconcile environment, deployment profile, desired configuration, contract and schema versions, infrastructure bindings, secrets, policy, data fixtures, drift, and promotion through versioned contracts, observed state, ownership, lineage, and audit evidence.",V07-F018,infrastructure,partial,passed:ci,merged,phase0,P7-D,"apps/api/src/config/config.ts (schema-validated eye.* configuration, ADR-P0-15); apps/api/migrations/0007 config.runtime_profile; docker-compose.yml (digest-pinned images, required env vars); conformance.manifest.json; .github/workflows/ci.yml: Pinned-digest consistency (compose == conformance manifest); EXCEPTIONS.md EXC-P0-004/005",Drift detection limited to compose vs manifest digests,
DP-66-003,V7,"66 Configuration, Infrastructure, and Environment Promotion",149,"The implementation SHALL enforce this authority boundary: configuration may vary by locality and scale but cannot create environment-specific truth, policy, quality, correction, or export semantics.",V07-F018,infrastructure,implemented,passed:ci,merged,phase0,done,"apps/api/src/config/config.ts (schema-validated eye.* configuration, ADR-P0-15); apps/api/migrations/0007 config.runtime_profile; docker-compose.yml (digest-pinned images, required env vars); conformance.manifest.json; .github/workflows/ci.yml: Pinned-digest consistency (compose == conformance manifest); EXCEPTIONS.md EXC-P0-004/005",,
DP-66-004,V7,"66 Configuration, Infrastructure, and Environment Promotion",149,"SaaS, Private Cloud, and On-Premise SHALL preserve the same object, temporal, truth-state, provenance, policy, correction, export, failure, replay, and human-authority semantics for Configuration, Infrastructure, and Environment Promotion.",V07-F018,infrastructure,missing,unverified,none,phase7,P7-D,"EXCEPTIONS.md: EXC-P0-004 (single deployment profile, local Compose); docker-compose.yml","Deliver Private Cloud and On-Premise profiles and run shared conformance fixtures for Configuration, Infrastructure, and Environment Promotion semantics across all three; only the local profile exists",Semantics of this chapter exist (or not) only in the local profile; parity across profiles is unclaimed (EXC-P0-004)
