id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
CAP-TR-09,V8,Appendix A Capability Catalog,167,"Trust, Governance, Administration, and Operations Reliability and service health center Expose SLOs, dependencies, capacity, incidents, and degraded modes Chief Trust Officer Fault, load, and mode- transition tests",,infrastructure,partial,passed:harness,branch-only,phase0,P7-D,"apps/api/src/health/health.controller.ts (/healthz, /readyz); apps/api/src/shared/degraded-store.ts; apps/api/src/audit/reconcile-degraded.ts; apps/web/components/ui.tsx (DegradedBanner); apps/web/app/admin/page.tsx (Service health); apps/api/test/int/gate22-degraded-recovery.test.ts: the correctly-bound capability reconciles AND writes inseparable evidence; apps/api/test/int/phase1-fault-injection.test.ts; e2e/phase4-prediction.demo.spec.ts: the API is HEALTHY behind the banner-free shell","No service-health center with SLOs, dependencies, capacity and incidents (CAP-TR-09); no backup/restore/site-recovery procedure or RPO/RTO evidence (FULL_PRODUCT_DELIVERY_REGISTER.md §7, CAP-TR-10); degraded modes are one 'degraded' state plus refusal",Realizes chapter 63; PR-63-001 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 6:L186-L200:page-mismatch,branch+main+test
CAP-TR-10,V8,Appendix A Capability Catalog,167,"Trust, Governance, Administration, and Operations Recovery and continuity center Govern backup, restore, site recovery, reconciliation, and reopening Chief Trust Officer RPO, RTO, integrity, and customer acceptance",,infrastructure,missing,unverified,none,phase0,P7-D,,No recovery/continuity center; no backup/restore procedure (register §7),Realizes chapter 63; PR-63-001,v08.txt:page 6:L186-L200:page-mismatch,
CAP-TR-11,V8,Appendix A Capability Catalog,167,"Trust, Governance, Administration, and Operations Integration management center Register clients, APIs, events, exports, SDKs, and extensions Chief Trust Officer Contract, quota, idempotency, and policy tests",,commercial,partial,passed:harness,merged,phase0,P7-F,"packages/contracts (envelope header, header registry, JCS); apps/api/src/objects/objects.controller.ts; apps/api/src/observation/observation.controller.ts (/evidence/:evdId/download); packages/contracts/test/envelope-header.test.ts; apps/api/test/int/rfc8785-crosslang.test.ts","No integration management center: client registration, quotas, event subscriptions/webhooks, SDKs, complete export/exit package, customer control center (CAP-TR-11/12); no bulk export or deletion journey",Realizes chapter 64; PR-64-001,v08.txt:page 6:L186-L200:page-mismatch,main+test
CAP-TR-12,V8,Appendix A Capability Catalog,167,"Trust, Governance, Administration, and Operations Customer control center Expose responsibilities, support access, exports, keys, locality, and evidence Chief Trust Officer Customer-operated control exercises",,commercial,missing,unverified,none,phase0,P7-F,,"No customer control center (responsibilities, support access, exports, keys, locality)",Realizes chapter 64; PR-64-001,v08.txt:page 6:L186-L200:page-mismatch,
CAP-UM-01,V8,Appendix A Capability Catalog,164,"Understand and Remember Intelligence object inspector Present canonical identity, version, time, truth, policy, and provenance Chief Knowledge Officer Object-profile and comprehension evidence ID PRODUCT DOMAIN CAPABILITY PRIMARY OUTCOME ACCOUNTAB LE AUTHORITY ACCEPTANCE FOCUS",,intelligence,partial,passed:harness,merged,phase2,P2,"apps/web/app/observation/evidence/[evdId]/page.tsx (Four times, authenticity, custody, original bytes, history); apps/web/app/intelligence/claims/page.tsx (lineage); apps/web/components/ui.tsx (TruthBadge); apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download",No single intelligence-object inspector for every canonical type; no segment/offset-level citation viewer or tamper verification for cited versions; annotation of evidence (OBJ-02) absent,Realizes chapter 17; PR-17-001,v08.txt:page 164:L10179-L10185,main+test
CAP-UM-02,V8,Appendix A Capability Catalog,165,"Understand and Remember Evidence and citation viewer Resolve source bytes, segments, digests, custody, and cited versions Chief Knowledge Officer Citation and tamper verification",,intelligence,partial,passed:harness,merged,phase2,P2,"apps/web/app/observation/evidence/[evdId]/page.tsx (Four times, authenticity, custody, original bytes, history); apps/web/app/intelligence/claims/page.tsx (lineage); apps/web/components/ui.tsx (TruthBadge); apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download",No single intelligence-object inspector for every canonical type; no segment/offset-level citation viewer or tamper verification for cited versions; annotation of evidence (OBJ-02) absent,Realizes chapter 17; PR-17-001,v08.txt:page 165:L10198-L10502,main+test
CAP-UM-03,V8,Appendix A Capability Catalog,165,"Understand and Remember Entity resolution workbench Review aliases, candidates, duplicates, merges, and splits Chief Knowledge Officer Golden identity and reversal tests",,memory-graph,partial,passed:harness,merged,phase3,P3,"apps/api/src/graph/entities/resolution.service.ts; apps/api/src/graph/graph.controller.ts (/entities/resolve, /resolutions/:id/decide, /entities/:id/split, /entities/identifier-systems/*); apps/web/app/graph/resolutions/page.tsx; apps/api/test/int/phase3-acceptance.test.ts: splits a merged entity without deleting anything; a known-at query BEFORE the split still reproduces the merged view","No alias management, no multilingual/master identity, no relationship curation workbench (edges are asserted/retracted through the API without a review UI), no steward case queue with evidence comparison",Realizes chapter 18; PR-18-001,v08.txt:page 165:L10207-L10502,main+test
CAP-UM-04,V8,Appendix A Capability Catalog,165,"Understand and Remember Relationship curation workbench Review typed temporal relationships and supporting evidence Chief Knowledge Officer Provenance, temporal, and steward acceptance",,memory-graph,partial,passed:harness,merged,phase3,P3,"apps/api/src/graph/entities/resolution.service.ts; apps/api/src/graph/graph.controller.ts (/entities/resolve, /resolutions/:id/decide, /entities/:id/split, /entities/identifier-systems/*); apps/web/app/graph/resolutions/page.tsx; apps/api/test/int/phase3-acceptance.test.ts: splits a merged entity without deleting anything; a known-at query BEFORE the split still reproduces the merged view",Edges asserted/retracted via API with provenance; no curation review workbench,Realizes chapter 18; PR-18-001,,main+test
CAP-UM-05,V8,Appendix A Capability Catalog,165,"Understand and Remember Knowledge Graph explorer Query and navigate connected strategic meaning across time Chief Knowledge Officer Path, policy, revision, and projection tests",,memory-graph,partial,passed:harness,merged,phase3,P3,"apps/api/src/graph/graph.controller.ts (/neighbourhood, /path, /edges/*); apps/web/app/graph/explore/page.tsx; apps/api/test/int/phase3-acceptance.test.ts: C5 — edges carry temporal validity and provenance, and as-of has no hindsight; apps/api/test/int/phase3-corrections.test.ts: a four-hop chain is found, and the search is complete","No ontology/taxonomy manager (concepts, constraints, mappings, versions, migration), no curation workflow, no projection watermark on exploration; graph is neighbourhood/path over Postgres edges without a GraphStore adapter for scale",Realizes chapter 19; PR-19-001,v08.txt:page 165:L10228-L10502,main+test
CAP-UM-06,V8,Appendix A Capability Catalog,165,"Understand and Remember Ontology and taxonomy manager Govern concepts, constraints, mappings, versions, and migration Chief Knowledge Officer Compatibility and migration evidence",,memory-graph,missing,unverified,none,phase3,P3,,No ontology/taxonomy manager; ontology_ref is a column only,Realizes chapter 19; PR-19-001,,
CAP-UM-07,V8,Appendix A Capability Catalog,165,"Understand and Remember Enterprise Memory workspace Capture and retrieve permission- aware institutional records Chief Knowledge Officer Retention, correction, and temporal replay",,memory-graph,missing,unverified,none,phase3,P3,,No Enterprise Memory workspace or memory items,Realizes chapter 20; PR-20-001,,
CAP-UM-08,V8,Appendix A Capability Catalog,165,"Understand and Remember Strategic record manager Preserve decisions, rationales, commitments, outcomes, and lessons Chief Knowledge Officer Decision-time reconstruction and audit",,memory-graph,partial,passed:harness,branch-only,phase3,P3,"apps/api/src/graph/strategy/strategy.service.ts (objective, assumption, decision, commitment, outcome); apps/api/migrations/0041_decision_packages.sql; 0042_decision_approvals_and_commitment.sql; apps/api/test/int/phase6-approvals.test.ts: the bounded CMT lands in Phase 3's own graph, as a CMT@v1 object","No Enterprise Memory workspace (institutional records, lessons, permission-aware retrieval with retention and temporal replay); the strategic record is the decision package + commitment + outcome objects and free-text lessons",Realizes chapter 20; PR-20-001 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 165:L10261-L10502,branch+main+test
CAP-UM-09,V8,Appendix A Capability Catalog,165,"Understand and Remember Claim and contradiction workbench Compare competing claims, evidence, confidence, and dissent Chief Knowledge Officer Truth-state and source- dependence tests",,intelligence,partial,passed:harness,merged,phase2,P2,"apps/api/migrations/0023_intelligence_extraction_and_claims.sql; apps/api/src/intelligence/review/review.service.ts; apps/web/app/intelligence/claims/page.tsx; apps/api/test/int/phase2-acceptance.test.ts: every claim below the review threshold has a queued case; an abstention is its own outcome, with no claim attached; apps/api/migrations/0006_objects.sql (contradiction_refs, corroboration_refs, confidence, uncertainty)","No claim-vs-claim contradiction workbench, no contest/dissent record on claims (OBJ-13), no calibration display of confidence; contradiction_refs/corroboration_refs are columns without a producing service",Realizes chapter 21; PR-21-001,,main+test
CAP-UM-10,V8,Appendix A Capability Catalog,165,"Understand and Remember Timeline and as-of explorer Reconstruct event, observation, validity, and record time Chief Knowledge Officer Bitemporal and clock-skew fixtures",,memory-graph,partial,passed:harness,branch-only,phase0,P3,"apps/api/migrations/0006_objects.sql (event_time, observation_time, valid_from/valid_to, recorded_at); apps/web/app/observation/evidence/[evdId]/page.tsx (Four times); apps/api/test/acceptance/acceptance.test.ts: as-of (known-at) retrieval shows the pre-correction state — no hindsight; apps/api/test/int/phase5-twins.test.ts: RECORD time / WORLD time",No timeline/as-of explorer across object types (CAP-UM-10); provenance is per-object detail rather than a decision-grade source-to-product trace view; no clock-skew fixtures,Realizes chapter 22; PR-22-001 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 165:L10282-L10502,branch+main+test
CAP-UM-11,V8,Appendix A Capability Catalog,165,"Understand and Remember Analyst case and review workspace Coordinate classification, annotation, summary, review, and publication Chief Knowledge Officer Workflow, quality, and separation evidence",,intelligence,partial,passed:harness,merged,phase2,P2,apps/api/src/intelligence/review/review.service.ts; apps/web/app/intelligence/review/page.tsx; apps/api/test/int/phase2-acceptance.test.ts: every claim below the review threshold has a queued case; a claim ABOVE the threshold is admitted without a case,"No classification service, summaries, analyst cases, annotation, publication workflow or analyst/reviewer separation beyond the claim review queue (CAP-UM-11, WS-04)",Realizes chapter 23; PR-23-001,,main+test
CAP-UM-12,V8,Appendix A Capability Catalog,165,"Understand and Remember Correction and impact workspace Propagate withdrawal, correction, rebuild, acknowledgment, and closure Chief Knowledge Officer End-to-end correction and replay proof",,data-platform,partial,passed:harness,branch-only,phase1,P3,"apps/api/src/observation/corrections/corrections.service.ts; apps/api/src/graph/strategy/impact.service.ts (/impact/preview, propagate, awaiting); apps/web/app/observation/corrections/page.tsx; apps/web/app/graph/impact/page.tsx; apps/api/test/int/phase1-acceptance.test.ts: A8 — correction, withdrawal, supersession; apps/api/test/int/phase5-propagation.test.ts: a correction case applied to cited evidence shows on the twin as PROPAGATION PENDING; apps/api/test/int/phase6-replay.test.ts: the world moves after the decision","Propagation is an operator-initiated walk, not continuous; no acknowledgment/closure workflow across consumers; the CorrectionApplied consumer for scheduled sources is deferred (SCHEDULED_COLLECTION.md §4); no projection rebuild of every derivative",Realizes chapter 24; PR-24-001 | release_status merged → branch-only from the evidence at 2e83945,,branch+main+test
