id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
IA-57-004,V6,"57 Sovereignty, Residency, and Administrative Control",129,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Sovereignty, Residency, and Administrative Control.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-006, C-018, C-029, C-036, C-046; V4:14, V4:29, V4:49, V4:51, V4:54, V4:62; V5:21, V5:60, V5:61, V5:65, V5:71",v06.txt:page 10:L327,main
IA-57-005,V6,"57 Sovereignty, Residency, and Administrative Control",129,"When placement, support, recovery, update, or provider behavior would cross an unapproved sovereignty boundary, the platform SHALL deny the operation, select an approved local path or explicit reduced capability, and preserve the blocked reason; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,No sovereignty boundary checks,"Vol 6 App N anchors: C-006, C-018, C-029, C-036, C-046; V4:14, V4:29, V4:49, V4:51, V4:54, V4:62; V5:21, V5:60, V5:61, V5:65, V5:71",v06.txt:page 128:L7688,
IA-57-006,V6,"57 Sovereignty, Residency, and Administrative Control",129,"Production admission and continued operation SHALL require placement and egress proofs, customer-admin tests, supportaccess ceremony, backup locality, provider denial, and DR exercises, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds placement and egress proofs, customer-admin tests, supportaccess ceremony, backup locality, provider denial, and DR exercises to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt onl","Vol 6 App N anchors: C-006, C-018, C-029, C-036, C-046; V4:14, V4:29, V4:49, V4:51, V4:54, V4:62; V5:21, V5:60, V5:61, V5:65, V5:71",v06.txt:page 11:L355,
IA-58-001,V6,58 Observability and Telemetry Architecture,131,"The infrastructure realization of Observability and Telemetry Architecture SHALL produce correlated metrics, logs, traces, events, profiles, audit references, topology, and user-impact state without leaking protected content.",V06-F013,infrastructure,partial,unverified,merged,phase0,P7-D,"apps/api/src/shared/correlation.ts (correlation ids); config eye.telemetry.redact_fields; apps/api/src/health/health.controller.ts (/healthz, /readyz classified telemetry-only, degraded state exposed)","Logs with correlation only; no metrics, traces, profiles, topology or user-impact state and none of the four observability planes","Master build prompt Phase 7: observability across the four planes.; Vol 6 App N anchors: C-016, C-029, C-035, C-039, C-049; V4:28, V4:29, V4:57, V4:58, V4:60, V4:63; V5:29, V5:31, V5:65, V5:68, V5:72 | UNRESOLVED pointer(s) at 2e83945: pino logging (apps/api/package.json)",v06.txt:page 131:L7835,main
IA-58-002,V6,58 Observability and Telemetry Architecture,131,"Every production instance SHALL declare and continuously reconcile telemetry schema, source, identity, tenant and domain scope, correlation, sampling, retention, quality, and consumer through versioned desired state, observed state, ownership, and audit evidence.",V06-F013,infrastructure,missing,unverified,none,phase7,P7-D,,"No versioned desired-state/observed-state reconciliation for: telemetry schema, source, identity, tenant and domain scope, correlation, sampling, retention, quality, and consumer. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-016, C-029, C-035, C-039, C-049; V4:28, V4:29, V4:57, V4:58, V4:60, V4:63; V5:29, V5:31, V5:65, V5:68, V5:72",v06.txt:page 10:L305,
IA-58-003,V6,58 Observability and Telemetry Architecture,131,"The implementation SHALL enforce this boundary: operational telemetry supports diagnosis and assurance but cannot replace canonical evidence, workflow state, or protected audit records.",V06-F013,infrastructure,implemented,unverified,merged,phase0,P7-D,"apps/api/src/health/health.controller.ts (/healthz, /readyz classified telemetry-only, degraded state exposed) (telemetry-only, no protected data); audit ledger separate",None,"Vol 6 App N anchors: C-016, C-029, C-035, C-039, C-049; V4:28, V4:29, V4:57, V4:58, V4:60, V4:63; V5:29, V5:31, V5:65, V5:68, V5:72 | passed:harness lacked a resolved test/CI pointer → unverified",v06.txt:page 10:L317,main
IA-58-004,V6,58 Observability and Telemetry Architecture,131,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Observability and Telemetry Architecture.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-016, C-029, C-035, C-039, C-049; V4:28, V4:29, V4:57, V4:58, V4:60, V4:63; V5:29, V5:31, V5:65, V5:68, V5:72",v06.txt:page 10:L327,main
IA-58-005,V6,58 Observability and Telemetry Architecture,132,"When telemetry gaps, clock errors, sampling bias, correlation loss, or pipeline overload makes service state indeterminate, the platform SHALL surface observability degradation, preserve priority signals locally, constrain risky change, and restore complete causal coverage; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F013,infrastructure,partial,passed:harness,merged,phase0,P7-D,apps/api/src/shared/degraded-store.ts; apps/api/src/health/health.controller.ts (/readyz degraded never healthy); apps/api/src/health/degraded-reconciliation.service.ts; migrations/0020_governed_degraded_recovery.sql; test/int/gate22-degraded-recovery.test.ts,"Only audit degradation surfaces; no telemetry-gap, clock, sampling or correlation-loss detection and no change constraint","Vol 6 App N anchors: C-016, C-029, C-035, C-039, C-049; V4:28, V4:29, V4:57, V4:58, V4:60, V4:63; V5:29, V5:31, V5:65, V5:68, V5:72",v06.txt:page 131:L7830,main+test
IA-58-006,V6,58 Observability and Telemetry Architecture,132,"Production admission and continued operation SHALL require end-to-end trace fixtures, telemetry-loss and overload tests, clock correlation, privacy review, and incident reconstruction, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F013,infrastructure,missing,unverified,none,phase7,P7-D,,"No production admission gate binds end-to-end trace fixtures, telemetry-loss and overload tests, clock correlation, privacy review, and incident reconstruction to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-016, C-029, C-035, C-039, C-049; V4:28, V4:29, V4:57, V4:58, V4:60, V4:63; V5:29, V5:31, V5:65, V5:68, V5:72",v06.txt:page 11:L355,
IA-59-001,V6,59 Service-Level Management and Error Budgets,133,"The infrastructure realization of Service-Level Management and Error Budgets SHALL govern availability, latency, freshness, durability, recovery, quality, safety, and human-workflow service objectives by consequence class.",V06-F013,infrastructure,missing,unverified,none,phase7,P7-D,,"No SLIs, SLOs, error budgets or consequence-class objectives (Vol 6 App J)","Phase 7 dashboards are the nearest scheduled item; SLO management itself unscheduled.; Vol 6 App N anchors: C-035, C-038, C-039, C-040, C-041; V4:21, V4:57, V4:58, V4:59, V4:63; V5:63, V5:66, V5:68, V5:72",v06.txt:page 61:L3440,
IA-59-002,V6,59 Service-Level Management and Error Budgets,133,"Every production instance SHALL declare and continuously reconcile service-level indicator, objective, scope, measurement window, exclusions, error budget, burn state, owner, and action policy through versioned desired state, observed state, ownership, and audit evidence.",V06-F013,infrastructure,missing,unverified,none,phase7,P7-D,,"No versioned desired-state/observed-state reconciliation for: service-level indicator, objective, scope, measurement window, exclusions, error budget, burn state, owner, and action policy. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-035, C-038, C-039, C-040, C-041; V4:21, V4:57, V4:58, V4:59, V4:63; V5:63, V5:66, V5:68, V5:72",v06.txt:page 10:L305,
IA-59-003,V6,59 Service-Level Management and Error Budgets,133,"The implementation SHALL enforce this boundary: an SLO is valid only when the measurement covers the user-visible product and explicit partial, stale, denied, and degraded states.",V06-F013,infrastructure,missing,unverified,none,phase7,P7-D,"apps/api/src/health/health.controller.ts (/healthz, /readyz classified telemetry-only, degraded state exposed)",Degraded states are visible but not measured as part of any SLO,"Vol 6 App N anchors: C-035, C-038, C-039, C-040, C-041; V4:21, V4:57, V4:58, V4:59, V4:63; V5:63, V5:66, V5:68, V5:72",v06.txt:page 10:L317,main
IA-59-004,V6,59 Service-Level Management and Error Budgets,133,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Service-Level Management and Error Budgets.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-035, C-038, C-039, C-040, C-041; V4:21, V4:57, V4:58, V4:59, V4:63; V5:63, V5:66, V5:68, V5:72",v06.txt:page 10:L327,main
IA-59-005,V6,59 Service-Level Management and Error Budgets,134,"When an error budget burns beyond policy or measurement quality cannot support a fitness claim, the platform SHALL halt or restrict change, prioritize recovery and debt, expose affected product state, and require accountable exception; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F013,infrastructure,missing,unverified,none,phase7,P7-D,,No error-budget policy to halt change,"Vol 6 App N anchors: C-035, C-038, C-039, C-040, C-041; V4:21, V4:57, V4:58, V4:59, V4:63; V5:63, V5:66, V5:68, V5:72",v06.txt:page 133:L7963,
IA-59-006,V6,59 Service-Level Management and Error Budgets,134,"Production admission and continued operation SHALL require indicator validation, synthetic and real-journey tests, burn simulations, dependency attribution, and governance review, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F013,infrastructure,missing,unverified,none,phase7,P7-D,,"No production admission gate binds indicator validation, synthetic and real-journey tests, burn simulations, dependency attribution, and governance review to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-035, C-038, C-039, C-040, C-041; V4:21, V4:57, V4:58, V4:59, V4:63; V5:63, V5:66, V5:68, V5:72",v06.txt:page 11:L355,
IA-60-001,V6,"60 Capacity, Performance, and Load Engineering",135,"The infrastructure realization of Capacity, Performance, and Load Engineering SHALL size and validate compute, accelerator, network, storage, messaging, inference, workflow, and humangate capacity against strategic demand.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,config eye.connector.max_response_bytes / max_decompressed_bytes / concurrency (static limits),"No capacity sizing, load or performance validation against strategic demand","Not scheduled in any phase of docs/the-eye-master-build-prompt.md (stack: Docker Compose for local dev, GitHub Actions CI); owner package P7-D.; Vol 6 App N anchors: C-035, C-038, C-040, C-041, C-045; V4:9, V4:22, V4:57, V4:58, V4:59, V4:61; V5:19, V5:22, V5:31, V5:63, V5:68",v06.txt:page 135:L8097,
